Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 01/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  08:00:00,4468.42218401561,1034.04148310499,2462.38741425102,1342.52314658722,778.207402211742,2276.45318578381,3525.96066519092,1819.14414036986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  09:00:00,4010.04815360174,749.198744183863,2024.18485331438,1069.20653109181,545.950480591154,2122.43136429302,3302.08846520938,1709.49418654489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  10:00:00,3487.09188696765,561.924915480125,1482.68129533194,857.630733006111,298.015848380708,1879.93457412668,2928.77112346135,1515.87273274168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  11:00:00,3089.71970364497,475.205541067306,1070.87804752008,746.493704451122,87.9453888859246,1699.25847235848,2662.61482181817,1378.07719316058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  12:00:00,2822.17078256102,474.086095588607,668.760020031368,726.313512033166,0.0,1576.59071879271,2483.71575129902,1284.77699943458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  13:00:00,2564.01872056939,466.305549456195,360.481541320738,700.389370174612,0.0,1444.64559925216,2297.40906839533,1188.31745265388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  14:00:00,2363.95767534043,435.089597581081,307.828033936027,655.694824144619,0.0,1311.63605877933,2155.62456891999,1114.68365534742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  15:00:00,2114.66628193126,387.126455598052,180.851257180133,586.274993092652,0.0,1129.91893217931,1928.40322487076,998.888062383336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  16:00:00,1999.03207655918,374.80128067173,341.498753461171,559.639717770638,0.0,1059.95000839216,1786.21454474856,926.008721452475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  17:00:00,2052.55787619339,407.592551681208,586.361983462049,590.433245264993,16.4772093359718,1090.55224758862,1775.76564392135,919.181616013703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  18:00:00,2043.7164387993,419.424197463136,696.618660061732,598.541692875785,77.9967390766686,1077.45147151208,1742.10603067178,900.780121494542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  19:00:00,3291.19046394583,731.274935141654,1722.20117119823,1037.70526470203,427.365462527989,1799.84340387266,3108.0522743025,1581.55945382732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  20:00:00,3393.05160020105,766.686510888474,1869.47636260028,1081.46513605969,490.313196234074,1850.04087369526,3204.44039027679,1629.12220730691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  21:00:00,3476.42040707988,797.597638857121,1996.83469551527,1118.92113053814,547.105618382509,1893.07947070891,3282.30744726173,1666.77850967805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  08:00:00,3988.3312759107,957.621115535555,2441.45305866526,1245.58917894937,822.549554377378,2098.8017036038,3171.87630492926,1612.76378721978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  09:00:00,3719.67615704231,708.896388165771,2047.55399077017,1005.88841015117,593.379227123741,2011.36017570584,3103.47288593071,1588.63426013395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  10:00:00,3264.6463734838,543.723789192306,1564.29546761829,819.716833847709,369.886812712698,1799.22724952197,2774.62956125212,1421.00706333811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  11:00:00,2954.36719439464,485.689856684427,1201.00542373939,744.486540264657,200.452380478646,1660.63359111383,2582.66969411281,1322.95473567833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  12:00:00,2706.2202828029,478.712293892558,882.250910014315,720.910190362972,68.2260672208887,1545.70947444721,2419.92760296064,1239.80900152281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  13:00:00,2476.94239274164,469.897388480576,576.056775933231,695.327377414308,0.0,1424.06136583569,2242.88511485163,1149.70273074257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  14:00:00,2319.95073041893,445.395925970352,410.915941702291,660.487019139678,0.0,1303.96811891852,2128.52427365335,1091.22493037195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  15:00:00,2131.74251273772,409.44003081181,230.253053092663,608.980935544384,0.0,1137.83707653607,1961.15408734541,1006.5636696765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  16:00:00,2009.88193673863,393.068694745894,266.503608914153,578.810207185386,0.0,1012.21613250231,1815.39552163957,932.936927237595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  17:00:00,2085.31676020697,430.411642872321,587.91287190695,615.262735440077,21.8213364193353,1066.97834486399,1816.83481133014,932.902487256591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  18:00:00,2149.54853417139,460.25196233573,783.076739220839,647.308319735232,107.427377925984,1107.24429384963,1845.904223175,946.500932865943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  19:00:00,3428.53370276823,779.673189136799,1838.49076850124,1096.22629483142,472.748576110391,1844.17091307319,3233.26832678464,1638.78298128269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  20:00:00,3539.2493181981,815.741806938192,1990.94892647036,1141.80228193681,535.558884964969,1897.06016540708,3338.91102807709,1690.87042155913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  21:00:00,3625.62993257278,846.06945934075,2122.97127796112,1179.02433845221,593.875872979468,1941.92865694671,3419.39984987058,1730.32440932251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  08:00:00,3994.97375840924,988.942810625508,2483.75389477149,1270.99660907921,847.473848884555,2062.43781208171,3138.94022864404,1591.11046043014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  09:00:00,3832.80868658995,803.456497271123,2234.59313207438,1106.25276796172,683.989616538606,2041.46256764431,3186.44961461397,1626.06981893053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  10:00:00,3359.41377913564,669.343844596043,1834.52134328697,945.063620550134,513.934281772683,1822.78047130917,2840.02058517825,1450.33461950658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  11:00:00,3070.47518777884,563.606398300197,1353.41890862553,827.139684840559,288.799866235047,1702.97471048484,2676.19470212416,1366.89808598007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  12:00:00,2800.40897113805,536.608535413445,923.915995563262,782.390641855286,75.1221735451029,1578.0452146402,2491.54650412091,1273.27369129008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  13:00:00,2526.41986676509,512.564040970949,741.634705150424,739.155838539898,30.9978385858872,1437.510192596,2286.65360269963,1169.65375584004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  14:00:00,2361.54163257305,483.94030993196,431.73467111572,699.871990338559,0.0,1310.14134431794,2164.34710932546,1107.53963682249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  15:00:00,2198.23814509251,451.602713194398,265.006536642343,655.013923402306,0.0,1156.76651916909,2022.69181483769,1036.00622846059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  16:00:00,2045.30442954557,424.689387823608,273.999589808291,611.700339271236,0.0,1008.3159451678,1847.99895336935,948.167589555116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  17:00:00,2062.00713718271,443.662616816221,565.311617572318,624.056252686654,16.3538938658104,1035.36374470558,1786.94665867426,917.121555597157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  18:00:00,2061.06331476367,455.881760274903,719.814546259847,633.059149896817,86.7797019811668,1044.82094201869,1755.65158459374,900.767835745408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  19:00:00,3237.56957874886,747.894213482253,1700.83394707037,1045.65407046343,426.380247953349,1728.35255273706,3044.60477669527,1544.02568634323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  20:00:00,3259.73147553036,758.683965002435,1787.68319156761,1057.98206937932,465.290496334677,1734.25044223837,3064.07045907889,1553.23372758718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  21:00:00,3284.16639836138,770.591020517118,1870.99635394129,1071.16991852196,505.48539102264,1744.5506531331,3083.35261538582,1562.21061128832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  08:00:00,3765.17723838341,904.131158592753,2336.29051536679,1195.37517988245,775.711475827713,1972.76055255571,3076.10639584745,1560.96880175454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  09:00:00,3494.13493922491,668.457026273044,1936.98352873917,952.274311405647,553.782627125166,1864.17205228196,2962.18207896164,1514.27918903936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  10:00:00,3091.94752426637,489.34130179383,1405.86345646653,758.210007410448,295.352333639741,1682.27299285331,2676.17762100461,1368.70324107526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  11:00:00,2761.88071387205,406.292673367849,898.3215468312,655.061570453082,62.7427654011923,1532.82496380712,2446.80296746218,1252.37675789116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  12:00:00,2430.7129519549,385.65054683022,420.308125361911,607.77915561913,0.0,1372.66939720988,2190.50585340263,1122.77372756146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  13:00:00,2144.15225754511,373.173970557912,96.4279052484539,571.741939692078,0.0,1216.92727266295,1944.38996074621,998.390963242791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  14:00:00,2050.87903272475,365.193603893752,65.9513524260865,559.430154062433,0.0,1136.31066024497,1893.065387914,971.631289307823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  15:00:00,1728.41596826842,295.781603628498,3.16781586698795,462.097093964808,0.0,922.622981468403,1594.18516882567,821.34363047754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  16:00:00,1687.36486897567,301.153651836781,208.268088625966,459.097537156675,0.0,908.96960315734,1513.97866670051,780.590866914254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  17:00:00,1856.80310524437,361.188110028657,497.99867491715,528.263982404204,2.37147508064728,994.229181835936,1617.96283738497,831.955467227125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  18:00:00,1917.14045099258,388.843597579624,647.826193206247,558.721922848596,50.5681629454275,1016.00233974095,1650.27109042518,847.420389629519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  19:00:00,3156.71871593761,696.930129721795,1661.08467731949,993.66549780287,403.091785345945,1734.95912473426,3006.66431986934,1524.51810040717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  20:00:00,3199.44277109434,715.898369714691,1760.23942746607,1016.61359199396,450.514178689444,1758.01839106706,3053.57068523948,1547.54431510941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  21:00:00,3227.26617415372,730.453540684539,1841.74913008945,1032.56463772513,492.059180634481,1771.69635057391,3076.35642412412,1558.3595872379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  08:00:00,3112.72165532192,752.055146436757,1937.60801213695,1007.07410650321,637.836921569328,1684.70232300692,2603.24770419508,1326.15963937355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  09:00:00,3067.93204622708,747.545518753817,1969.06222163945,995.944320672222,639.507660950133,1679.92504823211,2584.47475807172,1326.3150679425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  10:00:00,2758.05353844719,672.899936886939,1798.77974510033,899.40082729302,584.909911014034,1529.66498736774,2354.85975623769,1209.02289049205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  11:00:00,2390.23575773113,575.742765226433,1527.58585454901,775.190807450051,483.10883157907,1342.70758344295,2061.91197404658,1061.18792876925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
