Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 08/17  10:00:00,224.411248758236,96.957101824136,250.26302329822,155.309212533856,18.5563599693235,276.209100030831,504.893751881603,286.237786276626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  11:00:00,64.8657257598175,41.2935048797803,96.9280735469408,85.285582672885,0.0,183.726221958065,360.976013613815,211.680891911258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  12:00:00,0.0,0.0,0.0,6.48145582000566,0.0,44.1683277169954,138.499606300068,98.4872220218882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7652457716718,10.3008503942577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8124633232694,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.115019235839,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.190334704144,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.294257491166,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  19:00:00,53.2435056360021,163.102478968302,586.426377846507,288.432523579985,118.542490835857,444.330336874279,1113.67351055897,595.248097621486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  20:00:00,318.514277446334,244.789668526687,803.762753052781,387.513802702595,199.563822357577,578.343135932502,1319.5632713267,691.748310926787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  21:00:00,532.949949905339,280.641758468905,904.264663988591,430.77478063224,240.078664620986,635.504572344319,1404.31169585563,735.177971788004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  08:00:00,811.23407696907,310.119560428361,252.474688571066,439.609930019872,24.5990053470088,674.744451621142,1237.69362281209,665.60249682451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  09:00:00,1.991893366081644E-002,65.1850441567599,0.0,101.701052859732,0.0,133.10419852444,265.840796576486,177.8411566101,0.0,0.0,0.0,0.0,175.644068333083,0.0,0.0,0.0 
 08/18  10:00:00,0.0,3.30275895640886,0.0,8.27095653889396,0.0,6.85138263874426,47.1528615724043,61.3018544211347,0.0,0.0,141.642853046016,0.0,432.715912052044,0.0,0.0,0.0 
 08/18  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.551195002447,0.0,454.961007288657,0.0,0.0,0.0 
 08/18  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.769825113685,0.0,376.796707379982,0.0,0.0,0.0 
 08/18  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.823055425442,0.0,322.529397487603,0.0,0.0,0.0 
 08/18  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7489539985418,0.0,429.660525324529,0.0,339.102967739648,0.0,0.0,0.0 
 08/18  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.940565686466,0.0,440.618794899501,0.0,328.653151752319,0.0,0.0,0.0 
 08/18  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.811886311175,0.0,435.979637256356,0.0,316.762226907527,0.0,0.0,0.0 
 08/18  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.43052905266,0.0,377.812890799549,0.0,288.240647780193,0.0,0.0,0.0 
 08/18  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.42155064132,0.0,233.406161423186,0.0,233.242287183922,0.0,0.0,0.0 
 08/18  19:00:00,0.0,85.2972250900731,114.730059866645,160.656679331711,0.0,189.571318534612,700.485689340028,389.293703446327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  20:00:00,142.916145586351,163.899339844095,317.48549876947,277.990353270688,13.500722573338,328.282915947045,1000.11694489403,537.793911093341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  21:00:00,317.169517462029,196.395648322849,427.530725597639,319.229144886381,58.2019927935216,386.309240572611,1087.8500737141,581.404934371184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  08:00:00,607.099136776338,302.551618743803,237.667939030449,426.344330455194,31.9769182373631,538.714303077562,1061.75087644711,577.610890728582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  09:00:00,14.9626594428181,106.0977385875,0.0,158.832850651054,0.0,181.686834996004,416.530492502018,268.528952190716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  10:00:00,0.0,76.3591196845814,0.0,127.707916776773,0.0,87.3903086999173,288.658989754605,195.753476180866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  11:00:00,0.0,35.9699844802929,0.0,77.6746930932303,0.0,15.0799615180696,219.137649438578,156.29781886242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  12:00:00,0.0,9.1714607087451,0.0,44.3423937803319,0.0,0.0,164.710632844837,125.772400182457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.8775748425649,18.4362807360047,0.0,0.0,0.0,0.0,67.1694010145007,0.0,0.0,0.0 
 08/21  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6868890243455,0.0,273.800819846938,0.0,0.0,0.0 
 08/21  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0270137685245,0.0,109.286365028489,0.0,258.320391341967,0.0,0.0,0.0 
 08/21  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9562114647511,0.0,15.812507309369,0.0,58.661460763941,0.0,0.0,0.0 
 08/21  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  19:00:00,262.603263261683,226.519041496021,414.489660780828,374.98825543937,50.4009552700932,450.556313660353,1229.64578159619,667.624519108603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  20:00:00,540.995385801262,294.537309002161,635.983541010006,448.767158926337,118.452012584971,576.265856651616,1388.42546289713,737.4803712581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  21:00:00,693.599296900616,320.949581648816,722.522652091443,479.222609372277,161.028709770278,616.701759209369,1442.04045623204,763.909920969985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  08:00:00,872.333294896219,339.992008731853,728.209894597328,466.775738121283,191.208562228928,617.088691726964,1135.62807355122,618.647921384916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  09:00:00,272.570162437078,185.007407591544,18.1586345666772,256.809434744956,0.0,284.378594450479,574.94218446576,335.206048437985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  10:00:00,44.6140278876526,80.5352390030021,0.0,141.84250709013,0.0,113.304010251444,309.142799003686,196.453690169384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  11:00:00,0.0,22.1766741372972,0.0,38.7167801258882,0.0,2.93352709278847,78.6401365459077,75.0833544795099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17435554315277,0.0,0.0,0.0,0.0,185.453619186483,0.0,0.0,0.0 
 08/22  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.765946101225,0.0,0.0,0.0 
 08/22  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.525196475874,0.0,0.0,0.0 
 08/22  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1488169197567,0.0,0.0,0.0,190.521478656406,0.0,0.0,0.0 
 08/22  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.788497606356,0.0,0.0,0.0,172.895350914535,0.0,0.0,0.0 
 08/22  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985444958233349E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  19:00:00,398.310686541415,252.825190710887,519.874699911886,402.312784681051,89.9133433845235,461.72532770569,1315.02076984725,696.033947038221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  20:00:00,697.767060147725,308.755021534987,713.95058773399,462.289615911652,160.34824761709,578.398716313705,1435.3760153324,753.976960162856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  21:00:00,872.110675600616,342.969865703257,824.011818148954,503.846920585364,206.535977428801,637.908737134946,1522.55861208049,797.121681537797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  08:00:00,976.267253243536,347.41349304161,738.818335750752,475.363296690148,197.720862931758,608.370310355754,1179.97710226075,631.631980580687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  09:00:00,330.193826306373,180.709206411676,12.3952838692134,248.632639889308,0.0,252.323126441813,570.359103251659,325.113575585138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  10:00:00,46.0265038242401,64.0730807163421,0.0,117.743252998698,0.0,64.5725472994793,272.071284953243,171.07179966911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  11:00:00,0.0,10.4775086930832,0.0,24.2634356756807,0.0,0.0,72.5999707371268,68.3644286256455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2699063181109,0.0,0.0,0.0,0.0,204.635467965057,0.0,0.0,0.0 
 08/23  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.155258990562,0.0,0.0,0.0 
 08/23  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3913314961969,0.0,253.365793750594,0.0,0.0,0.0 
 08/23  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.812274498091,0.0,124.736428485379,0.0,257.662787398834,0.0,0.0,0.0 
 08/23  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.223590061548,0.0,46.0340670202693,0.0,219.887102327075,0.0,0.0,0.0 
 08/23  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1040049088543,0.0,0.0,0.0,44.3188827135666,0.0,0.0,0.0 
 08/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511614970900711E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  19:00:00,482.810433232047,247.588686991194,541.178912820121,387.418656189318,82.4881842899029,504.371101980715,1310.77445375277,688.614446836117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  20:00:00,697.384814969678,271.373191956634,630.986983628077,415.184138641273,129.58127331628,522.031731051272,1350.05826264113,706.897446306905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  21:00:00,764.773310942424,283.868090958818,675.637924597777,427.964992173728,153.794902974038,536.113738921473,1355.184608901,709.010911134865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
